sessionID,sid,grade,dept,level,sem,enroll,iid
session3055,S32466,4,j,400,FA2003,11,inst453
session3029,S32346,4,q,200,FA2003,11,inst526
session3029,S32292,4,q,200,FA2003,11,inst526
session3321,S32289,4,D,600,FA2003,11,inst150
session3055,S32163,4,j,400,FA2003,11,inst453
session3321,S31848,4,D,600,FA2003,11,inst150
session3321,S31791,4,D,600,FA2003,11,inst150
session3073,S31725,4,I,300,FA2003,11,inst216
session3073,S31452,4,I,300,FA2003,11,inst216
session2862,S31245,4,H,100,FA2003,11,inst152
session2862,S32184,3.67,H,100,FA2003,11,inst152
session2862,S32184,3.67,H,100,FA2003,11,inst152
session2862,S31893,3.67,H,100,FA2003,11,inst152
session2862,S31893,3.67,H,100,FA2003,11,inst152
session3055,S31791,3.67,j,400,FA2003,11,inst453
session3004,S31788,3.67,o,300,FA2003,11,inst352
session2894,S31500,3.67,H,200,FA2003,11,inst204
session2939,S31431,3.67,S,200,FA2003,11,inst340
session3004,S31593,3,o,300,FA2003,11,inst352
session3055,S31470,3,j,400,FA2003,11,inst453
session2862,S31242,2.67,H,100,FA2003,11,inst152
session2862,S31242,2.67,H,100,FA2003,11,inst152
session3055,S32436,3.33,j,400,FA2003,11,inst453
session2862,S32346,3.33,H,100,FA2003,11,inst152
session2939,S32187,3.33,S,200,FA2003,11,inst340
session2862,S32025,3.33,H,100,FA2003,11,inst152
session3013,S31929,3.33,C,300,FA2003,11,inst144
session2862,S31779,3.33,H,100,FA2003,11,inst152
session2939,S31482,3.33,S,200,FA2003,11,inst340
session3013,S31308,3.33,C,300,FA2003,11,inst144
session3322,S31350,,q,200,FA2003,11,inst155
session3297,S32457,4,e,400,FA2003,12,inst424
session3297,S32361,4,e,400,FA2003,12,inst424
session2967,S32055,4,d,200,FA2003,12,inst240
session3028,S32007,4,q,200,FA2003,12,inst366
session3297,S31518,4,e,400,FA2003,12,inst424
session2948,S31881,3.67,i,200,FA2003,12,inst438
session3297,S31209,,e,400,FA2003,12,inst424
session2967,S32244,3,d,200,FA2003,12,inst240
session2950,S31560,3.33,i,400,FA2003,12,inst400
session2967,S32349,1.67,d,200,FA2003,12,inst240
session3070,S31317,2.33,e,100,FA2003,12,inst429
session3028,S32433,,q,200,FA2003,12,inst366
session2864,S32505,4,D,200,FA2003,13,inst160
session2897,S32481,4,W,300,FA2003,13,inst205
session3015,S32454,4,T,100,FA2003,13,inst344
session2897,S32364,4,W,300,FA2003,13,inst205
session2897,S32364,4,W,300,FA2003,13,inst205
session2879,S32232,4,F,100,FA2003,13,inst179
session2879,S32088,4,F,100,FA2003,13,inst179
session2863,S32025,4,D,200,FA2003,13,inst158
session2863,S31998,4,D,200,FA2003,13,inst158
session2904,S31668,4,J,100,FA2003,13,inst228
session2897,S31566,4,W,300,FA2003,13,inst205
session2863,S31536,4,D,200,FA2003,13,inst158
session2897,S31455,4,W,300,FA2003,13,inst205
session2897,S31455,4,W,300,FA2003,13,inst205
session2897,S31296,4,W,300,FA2003,13,inst205
session2897,S31296,4,W,300,FA2003,13,inst205
session3324,S31203,4,n,200,FA2003,13,inst498
session2897,S32259,3.67,W,300,FA2003,13,inst205
session2879,S31908,3.67,F,100,FA2003,13,inst179
session2879,S31848,3.67,F,100,FA2003,13,inst179
session3324,S31803,3.67,n,200,FA2003,13,inst498
session3064,S31686,3.67,s,100,FA2003,13,inst248
session2864,S31674,3.67,D,200,FA2003,13,inst160
session2904,S31638,3.67,J,100,FA2003,13,inst228
session2897,S31500,3.67,W,300,FA2003,13,inst205
session2897,S31500,3.67,W,300,FA2003,13,inst205
session3042,S31620,,l,100,FA2003,13,inst362
session3012,S32448,3,t,200,FA2003,13,inst311
session2904,S31854,3,J,100,FA2003,13,inst228
session2897,S31242,3,W,300,FA2003,13,inst205
session2897,S31701,2.67,W,300,FA2003,13,inst205
session2897,S31701,2.67,W,300,FA2003,13,inst205
session3012,S32064,3.33,t,200,FA2003,13,inst311
session3017,S31920,3.33,T,200,FA2003,13,inst345
session3324,S31896,3.33,n,200,FA2003,13,inst498
session2904,S31707,3.33,J,100,FA2003,13,inst228
session2897,S31692,3.33,W,300,FA2003,13,inst205
session2897,S31692,3.33,W,300,FA2003,13,inst205
session2863,S31473,3.33,D,200,FA2003,13,inst158
session2897,S31425,3.33,W,300,FA2003,13,inst205
session2972,S31317,1.67,d,400,FA2003,13,inst242
session3017,S32445,,T,200,FA2003,13,inst345
session3017,S31656,,T,200,FA2003,13,inst345
session2929,S32484,4,O,300,FA2003,14,inst288
session2918,S32145,4,O,100,FA2003,14,inst297
session2886,S32139,4,F,300,FA2003,14,inst188
session2942,S31605,4,b,100,FA2003,14,inst401
session2942,S31245,4,b,100,FA2003,14,inst401
session2955,S32172,3.67,Y,300,FA2003,14,inst394
session3330,S31740,3.67,q,300,FA2003,14,inst528
session3075,S31641,3.67,O,300,FA2003,14,inst292
session2876,S31218,3.67,C,200,FA2003,14,inst141
session3058,S31626,,Q,100,FA2003,14,inst322
session2876,S31962,3,C,200,FA2003,14,inst141
session2886,S31392,3,F,300,FA2003,14,inst188
session2929,S31305,3,O,300,FA2003,14,inst288
session2860,S32490,3.33,D,100,FA2003,14,inst149
session2929,S32490,3.33,O,300,FA2003,14,inst288
session2942,S32325,3.33,b,100,FA2003,14,inst401
session3075,S32313,3.33,O,300,FA2003,14,inst292
session2886,S32103,3.33,F,300,FA2003,14,inst188
session2918,S31797,3.33,O,100,FA2003,14,inst297
session3009,S31722,3.33,p,200,FA2003,14,inst353
session2860,S31686,3.33,D,100,FA2003,14,inst149
session2955,S32415,,Y,300,FA2003,14,inst394
session3016,S31896,,T,100,FA2003,14,inst346
session3014,S31746,,D,100,FA2003,14,inst154
session3014,S31392,,D,100,FA2003,14,inst154
session2915,S32370,4,N,200,FA2003,15,inst275
session2873,S32352,4,C,200,FA2003,15,inst143
session2874,S32322,4,C,200,FA2003,15,inst141
session2986,S32118,4,k,200,FA2003,15,inst440
session3291,S31980,4,W,300,FA2003,15,inst138
session3292,S31980,4,W,300,FA2003,15,inst138
session2873,S31920,4,C,200,FA2003,15,inst143
session3291,S31395,4,W,300,FA2003,15,inst138
session2873,S31377,4,C,200,FA2003,15,inst143
session2873,S31218,4,C,200,FA2003,15,inst143
session2986,S32460,3.67,k,200,FA2003,15,inst440
session3032,S32400,3.67,q,200,FA2003,15,inst364
session2874,S32343,3.67,C,200,FA2003,15,inst141
session2874,S32265,3.67,C,200,FA2003,15,inst141
session2859,S32241,3.67,D,100,FA2003,15,inst149
session3291,S32118,3.67,W,300,FA2003,15,inst138
session3292,S32118,3.67,W,300,FA2003,15,inst138
session2874,S32040,3.67,C,200,FA2003,15,inst141
session3038,S32034,3.67,q,300,FA2003,15,inst355
session3291,S32001,3.67,W,300,FA2003,15,inst138
session3323,S31785,3.67,M,300,FA2003,15,inst266
session3291,S31641,3.67,W,300,FA2003,15,inst138
session3292,S31641,3.67,W,300,FA2003,15,inst138
session2869,S31623,3.67,D,300,FA2003,15,inst151
session2874,S31596,3.67,C,200,FA2003,15,inst141
session2874,S31548,3.67,C,200,FA2003,15,inst141
session2869,S31413,3.67,D,300,FA2003,15,inst151
session3317,S31398,3.67,m,300,FA2003,15,inst484
session3291,S31284,3.67,W,300,FA2003,15,inst138
session3086,S31212,3.67,M,300,FA2003,15,inst259
session3038,S32097,3,q,300,FA2003,15,inst355
session2878,S32082,3,C,400,FA2003,15,inst146
session3323,S31845,3,M,300,FA2003,15,inst266
session2926,S31752,3,O,300,FA2003,15,inst315
session3038,S32463,2.67,q,300,FA2003,15,inst355
session3291,S32085,2.67,W,300,FA2003,15,inst138
session2926,S32307,3.33,O,300,FA2003,15,inst315
session3323,S32034,3.33,M,300,FA2003,15,inst266
session3077,S31731,3.33,X,200,FA2003,15,inst320
session3077,S31419,3.33,X,200,FA2003,15,inst320
session2899,S31719,1.67,J,100,FA2003,15,inst221
session2859,S32082,2.33,D,100,FA2003,15,inst149
session2915,S31878,2.33,N,200,FA2003,15,inst275
session3071,S32457,4,e,300,FA2003,16,inst424
session2924,S32448,4,O,300,FA2003,16,inst301
session3060,S32256,4,Q,200,FA2003,16,inst323
session3071,S32202,4,e,300,FA2003,16,inst424
session3142,S31884,4,J,300,FA2003,16,inst220
session3076,S31632,4,O,300,FA2003,16,inst316
session3074,S32484,3.67,O,200,FA2003,16,inst292
session2924,S32424,3.67,O,300,FA2003,16,inst301
session2924,S32277,3.67,O,300,FA2003,16,inst301
session3071,S32268,3.67,e,300,FA2003,16,inst424
session3040,S32223,3.67,q,400,FA2003,16,inst528
session2984,S32160,3.67,k,200,FA2003,16,inst467
session3074,S31800,3.67,O,200,FA2003,16,inst292
session3142,S31695,3.67,J,300,FA2003,16,inst220
session3074,S31308,3.67,O,200,FA2003,16,inst292
session3039,S32412,3,q,300,FA2003,16,inst363
session3039,S32232,3,q,300,FA2003,16,inst363
session2962,S32211,3,d,100,FA2003,16,inst240
session3040,S32160,3,q,400,FA2003,16,inst528
session3040,S32142,3,q,400,FA2003,16,inst528
session3039,S32097,3,q,300,FA2003,16,inst363
session3142,S31815,3,J,300,FA2003,16,inst220
session3300,S31350,3,p,300,FA2003,16,inst517
session3142,S31683,2.67,J,300,FA2003,16,inst220
session3074,S32424,3.33,O,200,FA2003,16,inst292
session3068,S32292,3.33,e,100,FA2003,16,inst426
session3040,S32058,3.33,q,400,FA2003,16,inst528
session3040,S32040,3.33,q,400,FA2003,16,inst528
session3076,S31620,3.33,O,300,FA2003,16,inst316
session2984,S31926,1.67,k,200,FA2003,16,inst467
session3039,S31893,2.33,q,300,FA2003,16,inst363
session3068,S32076,0,e,100,FA2003,16,inst426
session2984,S31806,0,k,200,FA2003,16,inst467
session3060,S32496,,Q,200,FA2003,16,inst323
session3076,S32343,,O,300,FA2003,16,inst316
session3068,S32331,,e,100,FA2003,16,inst426
session3040,S32169,,q,400,FA2003,16,inst528
session3060,S31878,,Q,200,FA2003,16,inst323
session3060,S31764,,Q,200,FA2003,16,inst323
session3071,S31605,,e,300,FA2003,16,inst424
session3041,S32253,4,q,400,FA2003,17,inst358
session3083,S32052,4,R,200,FA2003,17,inst334
session2936,S32010,4,R,300,FA2003,17,inst333
session2998,S31956,4,n,200,FA2003,17,inst126
session3083,S31860,4,R,200,FA2003,17,inst334
session2919,S31821,4,O,100,FA2003,17,inst298
session3041,S31737,4,q,400,FA2003,17,inst358
session3041,S31458,4,q,400,FA2003,17,inst358
session2936,S32250,3.67,R,300,FA2003,17,inst333
session2998,S32136,3.67,n,200,FA2003,17,inst126
session2949,S31863,3.67,i,200,FA2003,17,inst438
session2919,S31767,3.67,O,100,FA2003,17,inst298
session3083,S31710,3.67,R,200,FA2003,17,inst334
session3034,S31560,3.67,q,200,FA2003,17,inst214
session3034,S31551,3.67,q,200,FA2003,17,inst214
session3019,S32274,3,T,300,FA2003,17,inst349
session3083,S31824,3,R,200,FA2003,17,inst334
session3034,S31206,3,q,200,FA2003,17,inst214
session2949,S31308,2.67,i,200,FA2003,17,inst438
session2971,S31287,2.67,d,300,FA2003,17,inst243
session3034,S32400,3.33,q,200,FA2003,17,inst214
session2936,S32319,3.33,R,300,FA2003,17,inst333
session2954,S32301,3.33,Y,200,FA2003,17,inst394
session3083,S32151,3.33,R,200,FA2003,17,inst334
session2949,S31950,3.33,i,200,FA2003,17,inst438
session2998,S31764,3.33,n,200,FA2003,17,inst126
session2919,S31587,3.33,O,100,FA2003,17,inst298
session2936,S31239,3.33,R,300,FA2003,17,inst333
session2949,S32244,2,i,200,FA2003,17,inst438
session3019,S31857,1.67,T,300,FA2003,17,inst349
session3019,S32067,2.33,T,300,FA2003,17,inst349
session2971,S31692,2.33,d,300,FA2003,17,inst243
session2954,S31821,,Y,200,FA2003,17,inst394
session3303,S32469,4,k,200,FA2003,18,inst470
session2981,S32439,4,k,100,FA2003,18,inst464
session3026,S32379,4,q,200,FA2003,18,inst364
session3026,S32157,4,q,200,FA2003,18,inst364
session3314,S32010,4,M,300,FA2003,18,inst268
session3303,S31986,4,k,200,FA2003,18,inst470
session3008,S31875,4,p,200,FA2003,18,inst517
session3303,S31875,4,k,200,FA2003,18,inst470
session3303,S31680,4,k,200,FA2003,18,inst470
session3316,S31506,4,m,200,FA2003,18,inst404
session3316,S31455,4,m,200,FA2003,18,inst404
session3026,S31395,4,q,200,FA2003,18,inst364
session3303,S31380,4,k,200,FA2003,18,inst470
session2933,S31296,4,R,200,FA2003,18,inst333
session3008,S31272,4,p,200,FA2003,18,inst517
session3303,S31248,4,k,200,FA2003,18,inst470
session2981,S32409,3.67,k,100,FA2003,18,inst464
session3314,S32172,3.67,M,300,FA2003,18,inst268
session3066,S32166,3.67,s,200,FA2003,18,inst533
session3314,S31785,3.67,M,300,FA2003,18,inst268
session2975,S31776,3.67,K,200,FA2003,18,inst240
session3008,S31722,3.67,p,200,FA2003,18,inst517
session2933,S31311,3.67,R,200,FA2003,18,inst333
session2981,S31293,3.67,k,100,FA2003,18,inst464
session3315,S32301,3,M,200,FA2003,18,inst270
session3314,S32241,3,M,300,FA2003,18,inst268
session3303,S32214,3,k,200,FA2003,18,inst470
session3315,S32208,3,M,200,FA2003,18,inst270
session3316,S32115,3,m,200,FA2003,18,inst404
session2975,S32031,3,K,200,FA2003,18,inst240
session3314,S31281,3,M,300,FA2003,18,inst268
session3314,S32382,2.67,M,300,FA2003,18,inst268
session3037,S31710,2.67,q,300,FA2003,18,inst526
session2933,S31596,2.67,R,200,FA2003,18,inst333
session3025,S32511,3.33,q,100,FA2003,18,inst360
session3315,S32451,3.33,M,200,FA2003,18,inst270
session2981,S32397,3.33,k,100,FA2003,18,inst464
session3008,S32160,3.33,p,200,FA2003,18,inst517
session3066,S31965,3.33,s,200,FA2003,18,inst533
session3316,S31830,3.33,m,200,FA2003,18,inst404
session3021,S31497,3.33,W,100,FA2003,18,inst371
session3314,S32307,2,M,300,FA2003,18,inst268
session2981,S32091,2,k,100,FA2003,18,inst464
session2933,S31242,2.33,R,200,FA2003,18,inst333
session3025,S32424,,q,100,FA2003,18,inst360
session3031,S32199,,q,200,FA2003,18,inst359
session2916,S31653,,N,300,FA2003,18,inst274
session3031,S31653,,q,200,FA2003,18,inst359
session3031,S31578,,q,200,FA2003,18,inst359
session2916,S31506,,N,300,FA2003,18,inst274
session3035,S31449,,q,300,FA2003,18,inst135
session3021,S31359,,W,100,FA2003,18,inst371
session2916,S31245,,N,300,FA2003,18,inst274
session2920,S32439,4,O,100,FA2003,19,inst163
session2885,S32232,4,F,300,FA2003,19,inst185
session3084,S32151,4,R,200,FA2003,19,inst331
session2875,S32310,3.67,C,200,FA2003,19,inst142
session2885,S32235,3.67,F,300,FA2003,19,inst185
session2875,S32223,3.67,C,200,FA2003,19,inst142
session3084,S32004,3.67,R,200,FA2003,19,inst331
session2875,S31920,3.67,C,200,FA2003,19,inst142
session3007,S31770,3.67,p,200,FA2003,19,inst511
session2927,S31653,3.67,O,300,FA2003,19,inst291
session2885,S31626,3.67,F,300,FA2003,19,inst185
session3007,S31527,3.67,p,200,FA2003,19,inst511
session2875,S31503,3.67,C,200,FA2003,19,inst142
session2927,S31335,3.67,O,300,FA2003,19,inst291
session2885,S32466,3,F,300,FA2003,19,inst185
session2920,S32190,3,O,100,FA2003,19,inst163
session2885,S31821,3,F,300,FA2003,19,inst185
session2920,S31494,3,O,100,FA2003,19,inst163
session3007,S31452,3,p,200,FA2003,19,inst511
session2920,S31293,3,O,100,FA2003,19,inst163
session2974,S31209,3,K,100,FA2003,19,inst238
session3024,S31932,2.67,q,100,FA2003,19,inst358
session2875,S31857,2.67,C,200,FA2003,19,inst142
session2920,S31830,2.67,O,100,FA2003,19,inst163
session2885,S31584,2.67,F,300,FA2003,19,inst185
session2927,S32412,3.33,O,300,FA2003,19,inst291
session2885,S32334,3.33,F,300,FA2003,19,inst185
session3007,S32043,3.33,p,200,FA2003,19,inst511
session2927,S31818,3.33,O,300,FA2003,19,inst291
session3007,S31557,3.33,p,200,FA2003,19,inst511
session2927,S31539,3.33,O,300,FA2003,19,inst291
session3007,S31338,3.33,p,200,FA2003,19,inst511
session3024,S31512,,q,100,FA2003,19,inst358
session2925,S32448,4,O,300,FA2003,20,inst163
session3062,S32364,4,Q,300,FA2003,20,inst323
session2990,S32199,4,m,200,FA2003,20,inst476
session2922,S32121,4,O,200,FA2003,20,inst310
session3043,S32070,4,W,100,FA2003,20,inst373
session3318,S31950,4,M,200,FA2003,20,inst267
session2923,S31884,4,O,200,FA2003,20,inst310
session2990,S31770,4,m,200,FA2003,20,inst476
session3318,S31680,4,M,200,FA2003,20,inst267
session2996,S31272,4,m,300,FA2003,20,inst488
session2925,S31254,4,O,300,FA2003,20,inst163
session2862,S31245,4,D,100,FA2003,20,inst152
session2990,S32406,3.67,m,200,FA2003,20,inst476
session3043,S32316,3.67,W,100,FA2003,20,inst373
session2996,S32304,3.67,m,300,FA2003,20,inst488
session2990,S32301,3.67,m,200,FA2003,20,inst476
session2862,S32184,3.67,D,100,FA2003,20,inst152
session2862,S32184,3.67,D,100,FA2003,20,inst152
session2980,S31917,3.67,k,100,FA2003,20,inst462
session2862,S31893,3.67,D,100,FA2003,20,inst152
session2862,S31893,3.67,D,100,FA2003,20,inst152
session3089,S31863,3.67,n,200,FA2003,20,inst500
session2990,S31836,3.67,m,200,FA2003,20,inst476
session2990,S31527,3.67,m,200,FA2003,20,inst476
session2961,S31971,,d,100,FA2003,20,inst242
session3043,S32463,3,W,100,FA2003,20,inst373
session3043,S32034,3,W,100,FA2003,20,inst373
session2925,S31761,3,O,300,FA2003,20,inst163
session3062,S31584,3,Q,300,FA2003,20,inst323
session3043,S31536,3,W,100,FA2003,20,inst373
session3062,S31341,3,Q,300,FA2003,20,inst323
session2925,S31305,3,O,300,FA2003,20,inst163
session3089,S31302,3,n,200,FA2003,20,inst500
session2925,S32268,2.67,O,300,FA2003,20,inst163
session2990,S31512,2.67,m,200,FA2003,20,inst476
session2925,S31341,2.67,O,300,FA2003,20,inst163
session2925,S31308,2.67,O,300,FA2003,20,inst163
session2862,S31242,2.67,D,100,FA2003,20,inst152
session2862,S31242,2.67,D,100,FA2003,20,inst152
session3043,S32430,3.33,W,100,FA2003,20,inst373
session2862,S32346,3.33,D,100,FA2003,20,inst152
session2990,S32310,3.33,m,200,FA2003,20,inst476
session2990,S32154,3.33,m,200,FA2003,20,inst476
session2862,S32025,3.33,D,100,FA2003,20,inst152
session2990,S31923,3.33,m,200,FA2003,20,inst476
session2993,S31833,3.33,m,200,FA2003,20,inst476
session2862,S31779,3.33,D,100,FA2003,20,inst152
session2923,S31917,2.33,O,200,FA2003,20,inst310
session2922,S31317,,O,200,FA2003,20,inst310
session2923,S31317,,O,200,FA2003,20,inst310
session2897,S32481,4,H,200,FA2003,21,inst205
session2897,S32364,4,H,200,FA2003,21,inst205
session2897,S32364,4,H,200,FA2003,21,inst205
session3085,S32355,4,m,200,FA2003,21,inst491
session2992,S32103,4,m,200,FA2003,21,inst406
session3011,S32079,4,t,200,FA2003,21,inst134
session3054,S32055,4,j,300,FA2003,21,inst452
session2947,S32028,4,i,100,FA2003,21,inst437
session3054,S31947,4,j,300,FA2003,21,inst452
session2897,S31566,4,H,200,FA2003,21,inst205
session2992,S31491,4,m,200,FA2003,21,inst406
session2897,S31455,4,H,200,FA2003,21,inst205
session2897,S31455,4,H,200,FA2003,21,inst205
session2945,S31422,4,i,100,FA2003,21,inst438
session3085,S31353,4,m,200,FA2003,21,inst491
session2897,S31296,4,H,200,FA2003,21,inst205
session2897,S31296,4,H,200,FA2003,21,inst205
session3310,S32508,3.67,Q,300,FA2003,21,inst326
session3310,S32505,3.67,Q,300,FA2003,21,inst326
session3054,S32466,3.67,j,300,FA2003,21,inst452
session3085,S32406,3.67,m,200,FA2003,21,inst491
session2992,S32400,3.67,m,200,FA2003,21,inst406
session3310,S32364,3.67,Q,300,FA2003,21,inst326
session3134,S32325,3.67,p,200,FA2003,21,inst511
session2897,S32259,3.67,H,200,FA2003,21,inst205
session3085,S32181,3.67,m,200,FA2003,21,inst491
session3011,S32130,3.67,t,200,FA2003,21,inst134
session3011,S32118,3.67,t,200,FA2003,21,inst134
session3011,S31767,3.67,t,200,FA2003,21,inst134
session2945,S31710,3.67,i,100,FA2003,21,inst438
session2945,S31530,3.67,i,100,FA2003,21,inst438
session2897,S31500,3.67,H,200,FA2003,21,inst205
session2897,S31500,3.67,H,200,FA2003,21,inst205
session2992,S32352,3,m,200,FA2003,21,inst406
session3085,S31644,3,m,200,FA2003,21,inst491
session3310,S31329,3,Q,300,FA2003,21,inst326
session2897,S31242,3,H,200,FA2003,21,inst205
session3036,S32205,2.67,q,300,FA2003,21,inst363
session3085,S32178,2.67,m,200,FA2003,21,inst491
session3054,S32067,2.67,j,300,FA2003,21,inst452
session2893,S31929,2.67,H,100,FA2003,21,inst204
session2897,S31701,2.67,H,200,FA2003,21,inst205
session2897,S31701,2.67,H,200,FA2003,21,inst205
session2988,S31257,2.67,k,400,FA2003,21,inst463
session2992,S32154,3.33,m,200,FA2003,21,inst406
session3036,S32091,3.33,q,300,FA2003,21,inst363
session3054,S31791,3.33,j,300,FA2003,21,inst452
session3310,S31728,3.33,Q,300,FA2003,21,inst326
