Name,ID,DaysSurvived,Status,Type,Price,AvgRate,NumRate,Category,Size,NumLang,AgeRate,SysRequirements
"Day One (Journal / Notes / Diary) Bloom Built, LLC 421706526",421706526,113,1,paid,4.99,4.5,17553,other,37.75327969,1,04+,high
"Destiny Companion Bungie, Inc. 441444902",441444902,12,1,free,0,4.5,5758,Games,37.74472523,7,09+,high
Papa's Freezeria To Go! Flipline Studios 824305459,824305459,374,1,paid,0.99,4.5,652,Games,37.72372627,1,04+,low
"Hangouts Google, Inc. 643496868",643496868,2,1,free,0,4,22058,other,37.65568829,32,04+,med
"Trigger- discover trending news, articles, stories and buzz first. MobiusBobs Inc. 968265755",968265755,276,1,free,0,3.5,51,other,37.54422951,2,12+,med
Trick Shot Jonathan Topf 1016915419,1016915419,11,1,paid,1.99,4,54,Games,37.54266357,1,04+,med
Champion of the Gods Choice of Games LLC 1005716691,1005716691,1,1,paid,4.99,4.5,89,Games,37.51653767,1,12+,med
Crazy Helium Booth Appkruti Solutions LLP 615963718,615963718,110,1,paid,1.99,5,2604,Entertainment,37.4421463,1,04+,med
"Flipagram - photo video editor with free music for amazing slideshow movies Flipagram, Inc. 512727332",512727332,75,1,free,0,4.5,63558,Photo & Video,37.38224888,35,04+,med
GoodReader Good.iWare 777310222,777310222,3,1,paid,4.99,4.5,3128,other,37.32324982,1,04+,med
Dear Diary - An Interactive Story About Anna's Secrets Tapps Tecnologia da Informaç_o Ltda. 1006878949,1006878949,19,1,free,0,4.5,4721,Games,37.2854414,3,04+,med
HoodRun Erik Ramos 1022653179,1022653179,1,1,paid,0.99,4,36,Games,37.22767258,1,09+,med
OfferUp - Buy. Sell. Simple. iDeal Technologies Inc. 468996152,468996152,218,1,free,0,4.5,12836,other,37.10787868,1,04+,med
Icon Pop Quiz Alegrium 568334356,568334356,5,1,free,0,4.5,66359,Games,37.08986187,1,09+,med
Dumb Ways to Die Metro Trains Melbourne Pty Ltd 639930688,639930688,8,1,free,0,4.5,136158,Games,37.07916927,1,12+,low
Crazy Heliumbooth Free - Helium Booth with Visual Effects Appkruti Solutions LLP 652148051,652148051,83,1,free,0,5,21763,Entertainment,37.01384068,1,04+,med
"Ebates: Cash Back, Daily Discount Shopping, Online Deals, Offers & Coupons for Stores Ebates 723134859",723134859,1,1,free,0,4.5,2636,other,36.95299053,5,04+,high
TonalEnergy Chromatic Tuner and Metronome Sonosaurus LLC 497716362,497716362,3,1,paid,3.99,5,722,other,36.88419914,26,04+,low
"YouTube Gaming Google, Inc. 1009116743",1009116743,2,1,free,0,4.5,406,Entertainment,36.88220119,36,17+,med
MotionX GPS MotionX_ 299949744,299949744,61,1,paid,1.99,3.5,14786,other,36.81803513,1,04+,high
Companion: Never Walk Alone - Your Personal Safety Service and Mobile Blue Light Companion 925211972,925211972,2,1,free,0,3.5,255,other,36.75565815,1,04+,high
Domino Drop Vitalii Zlotskii 955290679,955290679,3,1,paid,1.99,4.5,256,Games,36.74859238,13,04+,med
Evernote Scannable Evernote 883338188,883338188,1,1,free,0,4.5,5184,other,36.71012497,25,04+,high
Can You Escape Kaarel Kirsipuu 658293394,658293394,122,1,free,0,4.5,196035,Games,36.69600773,16,04+,low
VERSUS: The Lost Ones Choice of Games LLC 1020473684,1020473684,1,1,paid,3.99,5,200,Games,36.68634033,1,12+,med
Starbucks Starbucks Coffee Company 331177714,331177714,27,1,free,0,4,182603,other,36.62372971,9,04+,med
Phrase Party! iParty! Mobile 306628397,306628397,2,1,paid,1.99,4,801,Games,36.46123123,1,12+,med
The Unbeatable Game - IQ Architect Games LLC 897381234,897381234,14,1,free,0,4,4553,Games,36.37687874,1,09+,med
GrooveBook Shutterfly 561452319,561452319,3,1,free,0,3.5,2417,Photo & Video,36.25024509,1,04+,med
"RuPaul's Drag Race Keyboard GOLDRUN, LLC 975605586",975605586,1,1,free,0,4,143,Utilities,36.09143639,1,12+,high
"PDF Converter - Save Documents, Web Pages, Photos to PDF Readdle 447444215",447444215,1,1,paid,6.99,4,782,other,36.02454853,9,04+,med
Amazon Music with Prime Music AMZN Mobile LLC 510855668,510855668,7,1,free,0,4.5,20837,other,36.01403141,6,04+,med
Javelin Masters 2 Fingersoft 919045939,919045939,8,1,free,0,4.5,2780,Games,36.01322269,11,04+,med
"iStudiez Pro _ Schedule, Homework, Grades iStudiez Team 310636441",310636441,1,1,paid,2.99,4,7142,other,35.9210701,29,04+,med
Disney Gif Disney 989498339,989498339,1,1,free,0,3.5,328,Utilities,35.91674614,1,04+,high
"VidLab - Video & Movie Maker MuseWorks, Inc. 791557660",791557660,33,1,paid,0,4.5,6118,Photo & Video,35.90647793,1,04+,med
"NORAD Tracks Santa Visionbox, Inc. 474927766",474927766,1,1,free,0,3.5,483,Entertainment,35.78792763,1,04+,med
"RadarScope Base Velocity, LLC 288419283",288419283,216,1,paid,9.99,4,3100,other,35.78680611,1,04+,med
Five Nights at Freddys 4 Scott Cawthon 1023146677,1023146677,41,1,paid,2.99,4.5,3284,Games,35.74548149,1,12+,low
My Mixtapez Music & Mixtapes My Mixtapez 525781368,525781368,2,1,free,0,4,16249,other,35.73624039,1,12+,med
Themeboard Taphive GmbH 908842747,908842747,7,1,free,0,3.5,609,Utilities,35.67652607,1,04+,high
Beardify - Grow a Beard Apptly LLC 581983831,581983831,1,1,paid,0.99,4.5,568,Entertainment,35.63435078,9,04+,med
BuzzFeed BuzzFeed 352969997,352969997,7,1,free,0,4,14785,other,35.63280582,3,12+,high
CVS Pharmacy CVS Pharmacy 395545555,395545555,122,1,free,0,4.5,26756,other,35.62275696,1,12+,med
Unison League Ateam Inc. 968953976,968953976,2,1,free,0,4.5,3638,Games,35.61238384,1,09+,med
Red Onion - Tor-powered web browser for anonymous browsing Omar Mody 829739720,829739720,2,1,paid,0.99,4.5,446,Utilities,35.60146427,5,17+,med
Mods for Minecraft Pocket Edition JK2Designs LLC 621013863,621013863,55,1,paid,1.99,3.5,3232,Entertainment,35.48291397,1,04+,med
"Photo Grid - Collage Maker & Photo Editor KS Mobile, Inc. 543577420",543577420,9,1,free,0,4.5,29385,Photo & Video,35.45795155,22,04+,med
8bit Doves Nitrome 891716357,891716357,2,1,free,0,3.5,610,Games,35.42055511,1,04+,low
Halloween Spooky Sound Box - 96+ Sound Effects! Cookie Balloon LLC 395151638,395151638,1,1,paid,0.99,4.5,126,other,35.4180851,1,12+,low
Bike Rider - Crazy BMX Racing Game for Free AMUTUS CORPORATION 909979736,909979736,3,1,free,0,4.5,248,Games,35.40015793,1,04+,med
"Kiwi - Colorful, Custom Keyboard Designer with Emoji for iOS 8 nomtasticapps, LLC 889343355",889343355,8,1,free,0,3,874,Utilities,35.36446953,11,04+,high
The Occupant David Turkiewicz 721911537,721911537,3,1,paid,0.99,4.5,143,Games,35.24398232,1,09+,low
Cycloramic for iPhone 6 (Not the 6+) Egos Ventures 922304974,922304974,1,1,paid,1.99,2.5,131,Photo & Video,35.24087143,11,04+,high
Downhill Riders Happymagenta 934783500,934783500,17,1,free,0,3.5,524,Games,35.20262909,1,09+,med
"TextExpander 3 + custom keyboard SmileOnMyMac, LLC 917416298",917416298,3,1,paid,4.99,3,186,Utilities,35.13004684,2,04+,high
"Storm - Radar, Storm Tracking, Accurate Lightning & Precipitation Alerts Weather Underground, LLC 955957721",955957721,3,1,free,0,4.5,10966,other,35.07270622,1,04+,high
Billionaire. Alegrium 881342787,881342787,22,1,free,0,4.5,22239,Games,35.03869534,1,12+,med
Cloud Path Ketchapp 990628529,990628529,7,1,free,0,4.5,2578,Games,34.97097492,4,04+,low
Colorful Keyboard Themes Pro - Stylish Keyboards with Custom Design Skins & Backgrounds for iOS 8 2012 G-Power 915636116,915636116,1,1,paid,1.99,4,49,Utilities,34.94284725,1,04+,high
"NASCAR MOBILE NASCAR Digital Media, LLC 552764013",552764013,1,1,free,0,3.5,6861,other,34.93801975,1,04+,med
"CNN App for iPhone CNN Interactive Group, Inc. 331786748",331786748,81,1,free,0,3.5,92378,other,34.93541145,1,12+,high
Wayward Souls Rocketcat Games 857555369,857555369,2,1,paid,6.99,4.5,1631,Games,34.92624569,1,09+,low
Do Not Believe His Lies : The Unforgiving Riddle theM Dev 894568865,894568865,2,1,free,0,3.5,544,Games,34.87982273,9,17+,med
Maps for Minecraft PE JK2Designs LLC 624993646,624993646,345,1,paid,1.99,4,295,Entertainment,34.79291439,1,04+,med
PAC-MAN BANDAI NAMCO Entertainment America Inc. 281656475,281656475,1,1,paid,6.99,4,20248,Games,34.6899004,10,04+,med
"Cartoon Network Anything - Micro Games, Video Clips, Activities and More! Now Featuring We Bare Bears! Cartoon Network 920025790",920025790,8,1,free,0,3.5,1071,Entertainment,34.68905258,1,09+,med
PAC-MAN Lite BANDAI NAMCO Entertainment America Inc. 293778748,293778748,1,1,free,0,3,506523,Games,34.60508823,10,04+,med
"Cloud Baby Monitor ~ Unlimited Range Video Baby Monitor (Wi-Fi, 3G, LTE, Bluetooth) Martin Man 432791399",432791399,12,1,paid,3.99,4.5,1484,other,34.51856518,1,04+,med
LINE: Disney Tsum Tsum LINE Corporation 867964741,867964741,1,1,free,0,4.5,58091,Games,34.48835373,5,04+,low
Canvas by Instructure Instructure Inc. 480883488,480883488,3,1,free,0,4.5,6055,other,34.40174198,1,04+,high
94% Scimob 862303071,862303071,196,1,free,0,4.5,6858,Games,34.40073872,7,04+,med
"DashCommand - OBD-II gauge dashboards, scan tool, and vehicle diagnostics DashLogic, Inc. 321293183",321293183,1,1,paid,9.99,4,927,other,34.30890656,1,04+,NA
VideoMerger Pro -Join multiple video clips into one single video by adding different effects or overlay to video out thinking limited 881323364,881323364,223,1,paid,0.99,4.5,2374,Photo & Video,34.28257275,1,04+,med
"Make it Santa FIVE BITS, INC. 936772756",936772756,4,1,free,0,4,682,Games,34.23372364,1,04+,med
musical.ly - make music videos for instagram and for facebook messenger musical.ly Inc. 835599320,835599320,2,1,free,0,4.5,27586,Photo & Video,34.19680882,23,12+,med
"CNBC Business News and Finance NBCUniversal Media, LLC 398018310",398018310,3,1,free,0,4,24849,other,34.17834854,1,04+,high
White Noise TMSOFT 289894882,289894882,10,1,paid,1.99,4,29779,other,34.06447697,1,04+,low
Doodle Jump Lima Sky 307727765,307727765,247,1,paid,0.99,4.5,395411,Games,33.9755764,1,04+,low
Wrestle Jump Otto-Ville Ojala 573992498,573992498,8,1,paid,1.99,4.5,2137,Games,33.95512581,1,09+,high
Calendars 5 - Smart Calendar and Task Manager with Google Calendar Sync Readdle 697927927,697927927,1,1,paid,6.99,4.5,7359,other,33.93481541,9,04+,med
"Glassdoor Job Search: Jobs, Salaries & Reviews Glassdoor 589698942",589698942,1,1,free,0,4,3674,other,33.89438629,5,04+,med
"FanDuel: One Day Fantasy Sports Leagues - Fantasy Football, Baseball, Basketball, and Hockey FanDuel, Inc. 599664106",599664106,2,1,free,0,4.5,3324,other,33.80578423,1,17+,med
Verizon Cloud Verizon Wireless 645682444,645682444,15,1,free,0,4,1621,other,33.70533466,1,04+,med
MONOPOLY Game Electronic Arts 337021781,337021781,373,0,paid,0.99,3.5,24176,Games,33.68475342,6,04+,low
"Wallpapers HD for iPhone, iPod and iPad StuckPixel, Inc. 398383945",398383945,1,1,free,0,4,34104,other,33.6274271,1,12+,med
Flinch ooVoo Labs 862550306,862550306,32,1,free,0,3,1844,Games,33.61488152,1,17+,med
Sonic The Hedgehog SEGA 316025912,316025912,42,1,paid,2.99,4,18121,Games,33.57993507,1,04+,med
Glide - Live Video Messenger Glide 588199307,588199307,3,1,free,0,4,7569,other,33.44942093,14,12+,med
"MyFantasyLeague Manager 2015 by RotoWire Roto Sports, Inc. 986417285",986417285,1,1,paid,2.99,2,30,other,33.3613081,1,04+,med
Time Surfer - Endless Arcade Magic Kumobius 549361775,549361775,4,1,free,0,4.5,2608,Games,33.22687149,8,09+,low
Post-it• Plus 3M Company 920127738,920127738,7,1,free,0,3.5,413,other,33.22149181,1,04+,high
Ref Guide for Essential Oils Abundant Health 937793199,937793199,161,1,paid,6.99,4,65,other,33.12815762,1,12+,med
Marco Polo: Find Your Phone by Shouting MARCO! Matt Wiechec 866937080,866937080,5,1,paid,0.99,2.5,604,Utilities,32.99482822,1,04+,med
Toca Mini Toca Boca AB 718082838,718082838,6,1,paid,2.99,4,419,other,32.89932823,20,04+,low
Shades: A Simple Puzzle Game UOVO 888683802,888683802,8,1,free,0,4.5,7060,Games,32.79051781,14,04+,med
Shades: A Simple Puzzle Game UOVO 888683802,888683802,8,1,paid,1.99,4.5,7061,Games,32.79051781,14,04+,med
Color Keyboards for iOS 8! NuVex LLC 913848199,913848199,16,1,paid,0.99,2.5,258,Utilities,32.77202702,1,04+,high
Amazon Video AMZN Mobile LLC 545519333,545519333,114,1,free,0,2.5,15712,Entertainment,32.73206711,3,12+,med
iTunes U Apple 490217893,490217893,360,1,free,0,4,15083,other,32.65027237,32,04+,high
"CBS Sports Fantasy Football, Baseball, Basketball & Hockey CBS Interactive 658308834",658308834,1,1,free,0,4.5,11698,other,32.64765453,9,04+,med
Pumped: BMX Yeah Us! 527173191,527173191,1,1,paid,1.99,5,1152,Games,32.49876022,13,04+,low
"Brain Dots - Draw and solve! Brain Training Game Translimit, Inc. 1004227662",1004227662,7,1,free,0,4.5,1951,Games,32.41269875,1,04+,med
"MotionX 24/7: Sleeptracker, Sleep Cycle Alarm, Snore, Apnea, Heart Rate Monitor, Weight Loss, Activity Tracker MotionX_ 505074676",505074676,41,1,paid,0.99,4.5,2310,other,32.27933407,1,04+,med
"The Fast Metabolism Diet App _ Customized meal planning, food lists, and diet tools Random House LLC 626362411",626362411,1,1,paid,2.99,3.5,201,other,32.13708591,1,04+,med
7 Day Sugar-Free Detox Nibble Apps Ltd 936066438,936066438,1,1,paid,4.99,4.5,35,other,32.03220081,1,12+,med
"Yik Yak Yik Yak, LLC 730992767",730992767,102,1,free,0,3.5,14481,other,32.01778603,2,17+,med
True Skate True Axis 549105915,549105915,374,1,paid,1.99,4,7960,Games,32.00596809,1,04+,low
True Skate True Axis 549105915,549105915,1,1,free,0,4,7956,Games,32.00596809,1,04+,low
"The Real Housewives Stickermojis NBCUniversal Media, LLC 932114816",932114816,83,1,paid,0.99,3,69,Entertainment,32.00402546,1,12+,med
ESPN ESPN 317469184,317469184,10,1,free,0,3.5,283488,other,31.91688538,25,04+,high
Smithsonian's National Zoo XCO Software LLC 545498325,545498325,5,1,paid,1.99,3,98,other,31.89863205,1,04+,med
Wish - Shopping Made Fun ContextLogic Inc. 530621395,530621395,18,1,free,0,4.5,79918,other,31.82514858,31,12+,med
National Geographic World Atlas National Geographic Society 364733950,364733950,1,1,paid,1.99,4,4186,other,31.77202606,1,04+,med
NFL Fantasy Football - Official NFL.com Fantasy Football App NFL Enterprises LLC 876054082,876054082,4,1,free,0,3.5,3694,other,31.50553608,1,04+,med
Pimp My Keyboard - Customize Keyboard - Custom and Edit it in Your Own Style Homemade Pizza 877475837,877475837,8,1,free,0,4.5,1299,Utilities,31.47609615,1,04+,high
Mr Jump 1Button SARL 955157084,955157084,21,1,free,0,4.5,25169,Games,31.47114849,14,04+,med
ProCam 3 - Manual Camera and Photo / Video Editor Samer Azzam 730712409,730712409,12,1,paid,3.99,4.5,2793,Photo & Video,31.44553566,13,04+,high
ProCam 3 - Manual Camera and Photo / Video Editor Samer Azzam 730712409,730712409,8,1,free,0,4.5,2795,Photo & Video,31.44553566,13,04+,high
Snake '97: retro phone classic dsd 164 438052745,438052745,2,1,free,0,4.5,837,Games,31.42522621,44,04+,med
Brightkey Keyboard - Designer Themes + PANTONE Brightkey Limited 912021593,912021593,3,1,free,0,3,251,Utilities,31.32867908,1,04+,high
"Word Swag - Cool fonts, typography generator, creative quotes, and text over pic editor! Oringe Photo & Fonts Caption Co. 645746786",645746786,12,1,paid,3.99,5,3207,Photo & Video,31.23077106,1,04+,med
11+11 Melissa Porteus 992363436,992363436,2,1,free,0,4,90,Games,31.20884895,1,04+,med
Party Party Red Velvet Art LLC 896861219,896861219,2,1,paid,0.99,4,287,Photo & Video,31.08128452,32,04+,med
Five Nights at Freddy's 2 Scott Cawthon 941143328,941143328,298,1,paid,2.99,4.5,15838,Games,31.04851818,1,12+,low
Seasons What Is It Production Ltd 300214071,300214071,3,1,paid,1.99,3,43,other,30.97634315,4,04+,low
Alien Blue - reddit official client reddit 923187241,923187241,6,1,free,0,3.5,2073,other,30.91301346,1,17+,med
2Do Beehive Innovations Limited 303656546,303656546,7,1,free,0,4.5,18877,other,30.86948204,17,04+,high
"INRIX• XD_ Traffic Maps, Routes & Alerts INRIX, Inc. 324384027",324384027,1,1,free,0,3.5,27697,other,30.84504318,9,04+,med
"Disney Movies Anywhere _ Watch your Disney, Disney_Pixar, Marvel and Star Wars Movies! Disney 766894692",766894692,1,1,free,0,3.5,10919,Entertainment,30.78907871,1,12+,med
Rhythm Necklace - Geometric Sequencer Sam Tarakajian 954669874,954669874,3,1,paid,2.99,4.5,28,other,30.770504,8,04+,high
Fyuse Fyusion 862863329,862863329,2,1,free,0,4.5,2291,Photo & Video,30.66839981,26,12+,med
One More Line SMG Studio 914433115,914433115,8,1,free,0,4.5,7484,Games,30.64112186,1,04+,med
DatPiff Idle Media Inc 835217317,835217317,1,1,free,0,3,656,other,30.50810814,16,17+,med
Star Rover - Stargazing and Night Sky Watching EEFan Inc. 386628906,386628906,1,1,paid,1.99,4.5,492,other,30.44019413,1,04+,med
Jungle Moose Tyson Ibele 859454875,859454875,3,1,free,0,2,315,Games,30.40942955,1,12+,med
Papa's Burgeria To Go! Flipline Studios 600626116,600626116,38,1,paid,0.99,4.5,522,Games,30.38424301,16,04+,low
Color Pop Effects _ - Black & White Photo Editing App & Gray.Scale Splash Fx KITE GAMES STUDIO 940508574,940508574,46,1,free,0,4.5,12126,Photo & Video,30.38004971,1,04+,med
White Tiles 4 : Piano Master ( Don't Touch the White Tile and Mini games ) WANG BOXUN 866132884,866132884,45,1,free,0,5,380523,Games,30.36715698,2,04+,med
Drop Wizard Gionathan Pesaresi 834955398,834955398,1,1,paid,1.99,4,174,Games,30.36610985,7,04+,low
"Global Weather Best Search Infobrokerage, Inc 498640762",498640762,2,1,paid,0.99,4,32,other,30.33324242,7,04+,med
"GIPHY CAM. The GIF Camera Giphy, Inc. 1017480918",1017480918,2,1,free,0,4.5,169,Photo & Video,30.3313036,1,12+,high
Chess Pro - with coach Christophe Th_ron 423198259,423198259,232,1,paid,4.99,5,7898,Games,30.31239414,3,04+,low
La Chancla Erik Garcia 937196074,937196074,1,1,paid,0.99,4,32,Games,30.22793007,1,04+,med
Rules! TheCodingMonkeys 840811083,840811083,100,1,paid,2.99,4.5,699,Games,30.1688776,4,04+,med
Etter Drei Etter Studio GmbH 708388097,708388097,3,1,paid,3.99,4,121,Games,29.99963093,1,04+,med
"Lock Screens - Free Themes, Backgrounds & Wallpapers by Pimp Your Screen Apalon Apps 941620316",941620316,7,1,free,0,4.5,1790,Entertainment,29.9296627,13,04+,med
"RetailMeNot Coupons & Discounts: Online and In-store Shopping RetailMeNot, Inc. 521207075",521207075,3,1,free,0,4.5,13869,other,29.85863113,1,04+,med
What Restaurant ? Yasarcan Kasal 702939856,702939856,13,1,free,0,5,44379,Games,29.85213947,1,04+,med
One Handed Keyboard Terry Demco 922361972,922361972,2,1,paid,1.99,1.5,74,Utilities,29.81065845,1,04+,high
Rotate Ketchapp 930490760,930490760,2,1,free,0,4.5,1712,Games,29.80955601,3,04+,med
Seek God for the City 2015 WayMakers 953565083,953565083,1,1,paid,0.99,NA,NA,other,29.70571518,1,04+,med
"The Moron Test DistinctDev, Inc. 312343159",312343159,333,1,paid,0.99,4,84567,Entertainment,29.65425587,1,04+,med
Cartwheel by Target Target 659563061,659563061,2,1,free,0,2.5,4364,other,29.63819504,1,04+,med
"Temple Run Imangi Studios, LLC 420009108",420009108,121,1,free,0,4.5,1704005,Games,29.53667164,1,09+,low
Balance Fortress Keith Hertzer 979843232,979843232,3,1,free,0,4,18,Games,29.46017647,1,04+,med
FXNOW FX Networks LLC 767268733,767268733,1,1,free,0,1.5,3093,Entertainment,29.44831276,1,12+,med
Psych Christian Baumgartner 957316969,957316969,8,1,free,0,4,582,Games,29.19695282,1,04+,med
Oldify 2 - Face Your Old Age Apptly LLC 621561671,621561671,1,1,free,0,4.5,833,Entertainment,29.16681004,9,04+,med
Circle Pong! App Cow 905229109,905229109,10,1,free,0,4.5,7602,Games,29.1304121,1,04+,low
FOX NOW FOX Broadcasting Company 571096102,571096102,160,1,free,0,4,22176,Entertainment,29.08712006,1,04+,med
SlingPlayer for iPhone Sling Media 309280605,309280605,1,1,paid,14.99,3.5,7806,Entertainment,28.9786911,14,12+,med
"Google Maps Google, Inc. 585027354",585027354,373,0,free,0,4.5,120282,other,28.9420681,33,12+,med
The Guides Kevin Bradford LLC 894022200,894022200,8,1,paid,1.99,4.5,88,Games,28.82295513,1,04+,med
