start,stop,censTVC,SubjectID,UnemSpell,Censored,Age,Sex,Education,Race,NumDependents,UI,Married,CountyUnemRate,Homeowner,HourWageLastYear,WifeEmployed
7,8,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
8,9,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
9,10,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
10,11,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
11,12,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
12,13,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
13,14,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
14,15,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
15,16,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
16,17,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
17,18,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
18,19,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
19,20,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
20,21,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
21,22,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
22,23,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
23,24,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
24,25,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
25,26,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
26,27,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
27,28,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
28,29,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
29,30,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
30,31,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
31,32,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
32,33,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
33,34,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
34,35,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
35,36,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
36,37,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
37,38,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
38,39,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
39,40,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
40,41,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
41,42,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
42,43,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
43,44,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
44,45,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
45,46,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
46,47,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
47,48,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
48,49,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
49,50,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
50,51,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
51,52,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
52,53,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
53,54,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
54,55,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
55,56,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
56,57,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
57,58,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
58,59,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
59,60,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
60,61,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
61,62,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
62,63,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
63,64,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
64,65,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
65,66,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
66,67,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
67,68,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
68,69,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
69,70,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
70,71,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
71,72,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
72,73,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
73,74,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
74,75,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
75,76,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
76,77,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
77,78,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
78,79,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
79,80,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
80,81,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
81,82,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
82,83,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
83,84,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
84,85,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
85,86,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
86,87,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
87,88,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
88,89,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
89,90,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
90,91,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
91,92,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
92,93,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
93,94,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
94,95,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
95,96,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
96,97,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
97,98,1,1762,98,1,29,1,10,0,4,0,0,12,0,0,0
0,1,1,6459,4,0,45,0,9,1,4,0,1,7,0,516,0
1,2,1,6459,4,0,45,0,9,1,4,0,1,7,0,516,0
2,3,1,6459,4,0,45,0,9,1,4,0,1,7,0,516,0
3,4,0,6459,4,0,45,0,9,1,4,0,1,7,0,516,0
0,1,1,5991,3,0,40,0,11,1,1,0,1,5,1,303,1
1,2,1,5991,3,0,40,0,11,1,1,0,1,5,1,303,1
2,3,0,5991,3,0,40,0,11,1,1,0,1,5,1,303,1
0,1,1,6499,4,0,41,0,13,1,4,1,1,11,0,1224,0
1,2,1,6499,4,0,41,0,13,1,4,1,1,11,0,1224,0
2,3,1,6499,4,0,41,0,13,1,4,1,1,11,0,1224,0
3,4,0,6499,4,0,41,0,13,1,4,1,1,11,0,1224,0
0,1,1,6499,4,0,40,0,13,1,8,1,1,7,0,943,0
1,2,1,6499,4,0,40,0,13,1,8,1,1,7,0,943,0
2,3,1,6499,4,0,40,0,13,1,8,1,1,7,0,943,0
3,4,0,6499,4,0,40,0,13,1,8,1,1,7,0,943,0
0,1,1,6415,2,0,44,1,12,0,4,1,0,3,0,758,0
1,2,0,6415,2,0,44,1,12,0,4,1,0,3,0,758,0
0,1,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
1,2,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
2,3,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
3,4,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
4,5,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
5,6,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
6,7,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
7,8,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
8,9,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
9,10,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
10,11,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
11,12,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
12,13,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
13,14,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
14,15,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
15,16,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
16,17,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
17,18,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
18,19,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
19,20,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
20,21,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
21,22,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
22,23,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
23,24,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
24,25,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
25,26,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
26,27,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
27,28,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
28,29,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
29,30,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
30,31,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
31,32,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
32,33,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
33,34,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
34,35,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
35,36,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
36,37,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
37,38,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
38,39,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
39,40,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
40,41,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
41,42,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
42,43,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
43,44,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
44,45,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
45,46,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
46,47,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
47,48,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
48,49,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
49,50,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
50,51,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
51,52,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
52,53,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
53,54,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
54,55,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
55,56,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
56,57,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
57,58,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
58,59,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
59,60,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
60,61,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
61,62,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
62,63,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
63,64,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
64,65,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
65,66,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
66,67,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
67,68,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
68,69,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
69,70,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
70,71,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
71,72,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
72,73,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
73,74,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
74,75,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
75,76,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
76,77,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
77,78,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
78,79,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
79,80,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
80,81,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
81,82,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
82,83,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
83,84,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
84,85,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
85,86,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
86,87,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
87,88,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
88,89,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
89,90,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
90,91,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
91,92,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
92,93,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
93,94,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
94,95,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
95,96,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
96,97,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
97,98,1,6708,98,1,30,1,8,1,3,0,0,7,0,0,0
0,1,1,1538,4,0,25,0,16,0,1,0,0,7,0,244,0
1,2,1,1538,4,0,25,0,16,0,1,0,0,7,0,244,0
2,3,1,1538,4,0,25,0,16,0,1,0,0,7,0,244,0
3,4,0,1538,4,0,25,0,16,0,1,0,0,7,0,244,0
0,1,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
1,2,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
2,3,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
3,4,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
4,5,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
5,6,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
6,7,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
7,8,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
8,9,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
9,10,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
10,11,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
11,12,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
12,13,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
13,14,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
14,15,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
15,16,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
16,17,1,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
17,18,0,2851,18,0,24,0,12,0,2,1,1,13,1,1091,0
0,1,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
1,2,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
2,3,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
3,4,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
4,5,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
5,6,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
6,7,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
7,8,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
8,9,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
9,10,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
10,11,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
11,12,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
12,13,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
13,14,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
14,15,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
15,16,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
16,17,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
17,18,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
18,19,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
19,20,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
20,21,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
21,22,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
22,23,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
23,24,1,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
24,25,0,2851,25,0,23,0,12,0,2,1,1,13,1,365,0
0,1,1,2487,2,0,30,0,11,0,4,1,1,14,1,1276,0
1,2,0,2487,2,0,30,0,11,0,4,1,1,14,1,1276,0
0,1,1,2487,2,0,29,0,11,0,3,1,1,13,1,1130,0
1,2,0,2487,2,0,29,0,11,0,3,1,1,13,1,1130,0
0,1,0,2632,1,0,34,0,12,0,4,1,1,11,0,1205,0
0,1,0,2632,1,0,33,0,12,0,4,1,1,11,0,1019,0
0,1,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
1,2,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
2,3,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
3,4,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
4,5,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
5,6,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
6,7,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
7,8,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
8,9,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
9,10,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
10,11,1,263,12,0,20,0,12,0,2,1,1,7,0,703,1
11,12,0,263,12,0,20,0,12,0,2,1,1,7,0,703,1
0,1,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
1,2,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
2,3,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
3,4,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
4,5,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
5,6,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
6,7,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
7,8,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
8,9,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
9,10,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
10,11,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
11,12,1,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
12,13,0,2632,13,0,22,0,10,0,4,1,1,11,0,641,1
0,1,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
1,2,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
2,3,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
3,4,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
4,5,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
5,6,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
6,7,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
7,8,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
8,9,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
9,10,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
10,11,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
11,12,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
12,13,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
13,14,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
14,15,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
15,16,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
16,17,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
17,18,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
18,19,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
19,20,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
20,21,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
21,22,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
22,23,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
23,24,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
24,25,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
25,26,1,5317,26,1,22,0,11,1,1,0,0,7,0,315,0
0,1,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
1,2,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
2,3,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
3,4,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
4,5,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
5,6,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
6,7,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
7,8,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
8,9,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
9,10,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
10,11,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
11,12,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
12,13,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
13,14,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
14,15,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
15,16,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
16,17,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
17,18,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
18,19,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
19,20,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
20,21,1,5317,21,1,21,0,11,1,1,0,0,7,0,545,0
0,1,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
1,2,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
2,3,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
3,4,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
4,5,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
5,6,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
6,7,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
7,8,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
8,9,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
9,10,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
10,11,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
11,12,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
12,13,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
13,14,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
14,15,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
15,16,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
16,17,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
17,18,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
18,19,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
19,20,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
20,21,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
21,22,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
22,23,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
23,24,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
24,25,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
25,26,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
26,27,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
27,28,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
28,29,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
29,30,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
30,31,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
31,32,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
32,33,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
33,34,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
34,35,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
35,36,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
36,37,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
37,38,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
38,39,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
39,40,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
40,41,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
41,42,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
42,43,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
43,44,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
44,45,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
45,46,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
46,47,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
47,48,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
48,49,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
49,50,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
50,51,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
51,52,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
52,53,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
53,54,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
54,55,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
55,56,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
56,57,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
57,58,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
58,59,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
59,60,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
60,61,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
61,62,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
62,63,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
63,64,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
64,65,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
65,66,1,5215,98,1,47,0,8,1,6,0,1,7,1,0,0
