name,id,survival,type,price,releaseToDate,avgRate_current,rateCount_current,avgRate_all,rateCount_all,category,catPop,size,language,langNum,ageRate,system,systemCat,device,left_trunc,censored
The Red Button - Don't Tap It Josiah Jenkins 896307450,896307450,238,free,0,417,3,880,3,1902,Games,Games,7.635913849, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Swing Copters Dong Nguyen 905639750,905639750,3,free,0,388,4,11433,4,37499,Games,Games,7.62316227, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",0,1
Passcode For Whats.App jagwinder singh 935693362,935693362,1,paid,0.99,304,3,2,NA,NA,Utilities,Utilities,7.592765808,English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"GrillTime - Grill Timer for Steak, Chicken, & BBQ Weagle LLC 420843713",420843713,1,paid,1.99,1663,4.5,27,4,95,Food & Drink,other,7.539201736, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Tubex - Videos and Music for YouTube Baslas Lian 939906112,939906112,10,free,0,285,4.5,287,4,8316,Entertainment,Entertainment,7.536318779," English, Basque, Chinese, Czech, Dutch, Finnish, French, German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Vietnamese",21,12+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
The Christmas List Limbua.com 340779800,340779800,49,paid,1.99,2119,4.5,110,4.5,2222,Productivity,other,7.509833336, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
TCS NYC Marathon Tata Consultancy Services 727109676,727109676,3,free,0,690,2.5,20,3.5,35,Sports,other,7.443221092, English,1,17+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Like Parent : Check who is the most look alike you! Mom or Dad? Mualchon Chatsuwan 879938101,879938101,15,free,0,474,3,29,1.5,435,Photo & Video,Photo & Video,7.41926384, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
FitPort - Your Fitness Dashboard Flask LLP 914413310,914413310,4,paid,1.99,352,5,14,3.5,137,Health & Fitness,other,7.403508186," English, Japanese",2,04+,iOS 8,new,iPhone and iPod touch.,1,1
Simple Scale Aexol 883127132,883127132,4,paid,1.99,418,1.5,28,1.5,28,Utilities,Utilities,7.291269302, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Sync Solver for Fitbit James McAndrew 935306292,935306292,79,paid,2.99,299,4,27,4.5,552,Health & Fitness,other,7.250700951, English,1,04+,iOS 8,new,iPhone and iPod touch.,1,1
Pixel World - The Super Adventures Konstantinos Papadakis 978932735,978932735,1,paid,1.99,132,2,2,2.5,28,Games,Games,7.238520622, English,1,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
pINKy the Game Apps4Life 959813135,959813135,163,free,0,220,3.5,104,3.5,1231,Games,Games,7.223092079, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"Followers + for Instagram - Follow Management Tool for iPhone, iPad, iPod Tappple 566223681",566223681,106,free,0,1068,2.5,26,4.5,25392,Social Networking,other,7.182378769," English, Afrikaans, Bokm«l, Norwegian, Czech, Danish, Dutch, Filipino, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish",26,12+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Followers + Pro - Follow Management Tool for Instagram Tappple 580002794,580002794,1,paid,0.99,1020,5,2,3,336,Social Networking,other,7.167591095," English, Afrikaans, Bokm«l, Norwegian, Czech, Danish, Dutch, Filipino, Finnish, French, German, Greek, Indonesian, Italian, Japanese, Korean, Malay, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Traditional Chinese, Turkish",26,12+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Basedmoji Brandon Mccartney 911162824,911162824,2,free,0,361,5,36,5,1032,Lifestyle,other,7.074701309, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
beme: Share video. Honestly. Beme 1005178547,1005178547,1,free,0,58,3.5,145,4.5,2516,Social Networking,other,7.036768913, English,1,12+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
NOAA Weather Alerts - Severe Weather Push Notifications & Warnings WeatherSphere 417906074,417906074,40,paid,3.99,1674,4.5,344,4.5,2252,Weather,other,6.961380005, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Tweetbot 3 for Twitter. An elegant client for iPhone and iPod touch Tapbots 722294701,722294701,14,paid,4.99,689,4,139,4,3666,Social Networking,other,6.953887939," English, Arabic, French, German, Japanese, Russian, Spanish",7,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Cruelty Cutter MobileMatters.org 794639918,794639918,1,paid,2.99,512,2.5,21,3.5,64,Lifestyle,other,6.941588402, English,1,12+,iOS 6,med,"iPhone, iPad Wi-Fi (3rd generation, iPad Wi-Fi + Cellular (3rd generation, iPad Wi-Fi (4th generation, iPad Wi-Fi + Cellular (4th generation, iPad mini Wi-Fi, iPad mini Wi-Fi + Cellular, iPad Air, iPad Air Wi-Fi + Cellular, iPad mini 2, iPad mini 2 Wi-Fi + Cellular, iPad Air 2, iPad Air 2 Wi-Fi + Cellular, iPad mini 3, iPad mini 3 Wi-Fi + Cellular, iPad mini 4, iPad mini 4 Wi-Fi + Cellular, iPad Pro, iPad Pro Wi-Fi + Cellular, iPod touch (5th generation, and iPod touch (6th generation.",1,1
Where is Santa Lite - Santa Tracker Super Kiddo Studio 486270850,486270850,2,free,0,1374,4,204,4,761,Entertainment,Entertainment,6.918491364, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Snow Day Calculator David Sukhin 480688850,480688850,96,paid,0.99,1378,2.5,62,2.5,103,Weather,other,6.913713455, English,1,04+,iOS 4,old,"iPhone, iPad, and iPod touch.",1,1
MooVee - Your Movies Guru CrazyApps 933512980,933512980,2,paid,1.99,107,2.5,2,NA,NA,Entertainment,Entertainment,6.82977581," English, Czech, Dutch, French, German, Greek, Hungarian, Italian, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Spanish, Traditional Chinese",15,12+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
"iSolunar_ Hunting & Fishing Times RedSnake Enterprises, LLC 365780014",365780014,3,paid,4.99,1976,4,9,4,2741,Sports,other,6.819404602,English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Paprika Recipe Manager for iPhone - Get your recipes organized! Hindsight Labs LLC 406732590,406732590,4,paid,4.99,1731,4.5,66,4.5,606,Food & Drink,other,6.794231415," English, Bokm«l, Norwegian, Czech, Danish, Dutch, Finnish, French, German, Hungarian, Italian, Japanese, Polish, Portuguese, Simplified Chinese, Spanish, Swedish",17,17+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Wrist Sudoku Mobilica 980893806,980893806,243,paid,0.99,151,NA,NA,1.5,13,Games,Games,6.784337044, English,1,04+,iOS 9,new,"iPhone, iPad, and iPod touch.",1,1
Triangle Madness Amnesiapps 914025482,914025482,2,paid,0.99,368,3.5,21,3.5,21,Games,Games,6.736428261, English,1,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
You Stupid Damion Barclay 949281035,949281035,7,free,0,270,3.5,27,4,1864,Games,Games,6.719473839, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Power - Glance at battery life Thientam Bach 1001364164,1001364164,6,paid,1.99,88,2.5,12,3.5,40,Utilities,Utilities,6.482966423, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Jumpy Line Apps4Life 977526579,977526579,3,free,0,169,4,681,4,681,Games,Games,6.470902443, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"ETA - your GPS driving assistant for travel times, traffic and directions Eastwood 803736422",803736422,3,paid,2.99,564,2.5,11,3.5,176,Navigation,other,6.441309929," English, Bokm«l, Norwegian, Dutch, French, German, Indonesian, Italian, Japanese, Malay, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Thai, Vietnamese, Welsh",18,04+,iOS 8,new,"iPhone, iPad 2 Wi-Fi + 3G, iPad Wi-Fi + Cellular (3rd generation, iPad Wi-Fi + Cellular (4th generation, iPad mini Wi-Fi + Cellular, iPad Air Wi-Fi + Cellular, iPad mini 2 Wi-Fi + Cellular, iPad Air 2 Wi-Fi + Cellular, iPad mini 3 Wi-Fi + Cellular, iPad mini 4 Wi-Fi + Cellular, and iPad Pro Wi-Fi + Cellular.",1,1
LexTwerkOut Lex Luther Inc 972501475,972501475,1,paid,1.99,171,2,48,2,90,Health & Fitness,other,6.378030777, English,1,12+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"Hurricane Tracker EZ Apps, Inc. 327193945",327193945,2,paid,2.99,2210,4.5,247,4.5,3871,Weather,other,6.370222092, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
PhotoAge _ How Old Do You Really Look in that Picture? Percipo Inc. 391310821,391310821,7,paid,0.99,1819,3,1821,3,1843,Lifestyle,other,6.175578117," English, French, Italian, Japanese, Spanish",5,04+,iOS 3,old,"iPhone, iPad, and iPod touch.",1,1
Thermometer/Weather for iPhone & iTouch Nioven 376909633,376909633,1,paid,0.99,1914,NA,NA,1.5,94,Weather,other,6.171093941," English, French",2,04+,iOS 4,old,"iPhone, iPad, and iPod touch.",1,1
Deliveries: a package tracker Junecloud LLC 290986013,290986013,90,paid,4.99,2550,4,32,4,4191,Utilities,Utilities,6.124694824," English, Bokm«l, Norwegian, Danish, Dutch, French, German, Italian, Japanese, Swedish",10,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Daily Fitness Tracker FatChicken Studios 976015673,976015673,2,paid,0.99,174,4,7,3,195,Health & Fitness,other,6.063355446, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Idiotizer - The mind blocker RosSoft 366065001,366065001,1,paid,1.99,1983,2,7,2,17,Entertainment,Entertainment,6.060017586," English, Spanish",2,12+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
Dont Dont Dont! Dennis Cessan 972370102,972370102,4,free,0,187,3.5,29,4,1644,Games,Games,6.029740334, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Glitch_ Glitch_ Ltd 634467171,634467171,126,paid,0.99,878,3.5,142,3.5,372,Photo & Video,Photo & Video,5.988693237, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Slow Shutter Cam Cogitap Software 357404131,357404131,192,paid,0.99,2028,4.5,215,4,1918,Photo & Video,Photo & Video,5.901901245, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Find My Friends Apple 466122094,466122094,17,free,0,1431,2.5,790,3,8203,Social Networking,other,5.832234383," English, Arabic, Catalan, Chinese, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Thai, Turkish, Ukrainian, Vietnamese",32,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
"Spherik Neokrush, LLC. 949321826",949321826,2,free,0,266,4,1514,4,3021,Games,Games,5.825007439, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"Perfect Weather - NOAA Radar, Forecast, and Severe Weather Alerts Contrast 695709241",695709241,1,paid,2.99,726,3.5,36,4,383,Weather,other,5.756207466, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"Layout from Instagram Instagram, Inc. 967351793",967351793,4,free,0,174,4,313,4.5,2707,Photo & Video,Photo & Video,5.754825592," English, Bokm«l, Norwegian, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Polish, Portuguese, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese",28,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"WaterMinder¥ - Water Hydration Reminder & Tracker Funn Media, LLC 653031147",653031147,243,paid,1.99,786,3.5,11,4.5,853,Health & Fitness,other,5.743761063," English, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish",14,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
LiveATC Air Radio LiveATC.net 317809458,317809458,1,paid,3.99,2287,4,27,4,2735,Travel,other,5.678149223," English, Bokm«l, Norwegian, Catalan, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hungarian, Indonesian, Italian, Japanese, Korean, Polish, Portuguese, Romanian, Russian, Simplified Chinese, Slovak, Spanish, Swedish, Traditional Chinese, Turkish",27,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Free Music - mp3 Music Streamer and Playlist Manager For SoundCLoud & SC Thuy Dung 976519105,976519105,12,free,0,151,3.5,105,3,436,Music,other,5.63100338, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
JW Language Jehovah's Witnesses 918738170,918738170,3,free,0,343,5,27,5,2205,Reference,other,5.622066498, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Find My iPhone Apple 376101648,376101648,373,free,0,1913,3.5,1891,3,65770,Utilities,Utilities,5.595643044," English, Arabic, Catalan, Chinese, Croatian, Czech, Danish, Dutch, Finnish, French, German, Greek, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Korean, Malay, Norwegian, Polish, Portuguese, Romanian, Russian, Slovak, Spanish, Swedish, Thai, Turkish, Ukrainian, Vietnamese",32,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",0,0
"Deadline - Watch your Life, Make it Count Gist LLC 917475404",917475404,4,paid,0,343,5,1,1.5,78,Medical,other,5.592166901, English,1,12+,iOS 8,new,iPhone and iPod touch.,1,1
Plug for Minecraft PE Innovative Developers LTD 960128616,960128616,158,paid,1.99,221,4,96,4,3786,Games,Games,5.588205338, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Dwelp Alex Blaj 935201107,935201107,6,paid,1.99,290,4.5,4748,4.5,4914,Games,Games,5.41337204, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Maps Pro For Minecraft PE JN Interactive AB 909911026,909911026,3,paid,2.99,324,2.5,512,2.5,585,Games,Games,5.357728004, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
iKeywi - Customizable 5-Row Keyboard Shuo-Ping Wang 921221684,921221684,2,paid,0.99,343,2,47,2.5,108,Utilities,Utilities,5.306569099," English, Simplified Chinese, Traditional Chinese",3,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
SEC Football Schedules & Scores SilverTree Technology 376436174,376436174,2,paid,1.99,1920,4.5,10,2.5,183,Sports,other,5.228444099, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Ultrasound Prank DaisyBo LLC 962144067,962144067,1,paid,0.99,219,1.5,3,NA,NA,Entertainment,Entertainment,5.133381844,English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Bounce Ketchapp 951346457,951346457,8,free,0,206,4,2437,4,2437,Games,Games,5.125833511, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Speech Jammer Dwight Dickinson 597426372,597426372,1,free,0,952,2.5,55,3,1005,Entertainment,Entertainment,5.121185303, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Quetzalcoatl 1Button SARL 913483313,913483313,79,paid,1.99,297,5,6363,5,6364,Games,Games,5.014489174," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish",13,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Quetzalcoatl 1Button SARL 913483313,913483313,8,free,0,297,5,6363,5,6363,Games,Games,5.014489174," English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Thai, Traditional Chinese, Turkish",13,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Screeny - Delete Screenshots Easily Noef Fing Name 941121450,941121450,4,paid,0.99,292,5,4,3.5,259,Utilities,Utilities,4.956892967, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Make Them Fight Ketchapp 923072646,923072646,12,free,0,338,4,1532,4,1532,Games,Games,4.921434402," English, French, Japanese, Simplified Chinese",4,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
GeauxVote Mobile Louisiana Secretary of State 451157430,451157430,1,free,0,1459,5,1,4.5,48,Reference,other,4.910754204, English,1,04+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Sumotori Dreams gravitysensation.com 838455884,838455884,150,paid,0.99,544,4.5,27,4,923,Games,Games,4.900050163, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Thessa Deviate 955663850,955663850,3,paid,1.99,235,3,9,3,41,Lifestyle,other,4.884374619, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Vocabulary.com Vocabulary.com 815218412,815218412,7,paid,2.99,544,4.5,967,4.5,1040,Education,other,4.86935997, English,1,09+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
Lumy - Helps You Track Photographic Times Santhalakshmi K 908905093,908905093,2,paid,2.99,382,4.5,2,4,10,Photo & Video,Photo & Video,4.855054855, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
"Wheres The Cup JURYINAHURRY, LLC 418760671",418760671,5,paid,0.99,1652,1.5,19,1.5,40,Sports,other,4.796697617, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
SantaCon Chris Fischer 948001697,948001697,3,paid,0.99,277,4,4,NA,NA,Entertainment,Entertainment,4.760509491, English,1,17+,iOS 6,med,"iPhone, iPad, and iPod touch.",1,1
T-Mobile T-Mobile 561625752,561625752,1,free,0,1073,1.5,102,1.5,1830,Utilities,Utilities,4.759280205, English,1,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"mySTATE - State College Apex Applications, LLC 799631716",799631716,1,paid,0.99,592,4,4,4.5,22,Navigation,other,4.740917206, English,1,17+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Dr. Seuss Camera - The Cat in the Hat Edition Oceanhouse Media 354850853,354850853,3,paid,1.99,2040,4.5,61,4.5,233,Photo & Video,Photo & Video,4.649839401, English,1,04+,iOS 3,old,"iPhone, iPad, and iPod touch.",1,1
Circle The Dot Ketchapp 905410455,905410455,12,free,0,394,3.5,11281,3.5,24976,Games,Games,4.610448837, English,1,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
Alo - Instant Voice Translation. Hear yourself in another language! (Formerly Speakeasy Translator) Gist LLC 929895722,929895722,1,paid,0.99,304,4,2,NA,NA,Travel,other,4.531363487,English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
Timers - Interval timers for workout and making fussy coffee Clean Shaven Apps 963438450,963438450,8,paid,4.99,145,2.5,6,3,13,Health & Fitness,other,4.509476662," English, French, German, Japanese, Simplified Chinese, Traditional Chinese",6,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
LEDit _ _ The LED banner app WonderBit S.L.U. 307741537,307741537,1,paid,1.99,2361,4.5,182,4.5,1222,Utilities,Utilities,4.470360756," English, Dutch, French, German, Italian, Japanese, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese",12,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
Wonder Polls: Question Everything! Free Tim Busbee 689029336,689029336,1,free,0,754,4.5,32,4.5,3114,Games,Games,4.433427811," English, German",2,12+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
"Math Fact Master: Addition, Subtraction, Multiplication, and Division TicTapTech, LLC 419411014",419411014,1,paid,0.99,1669,4.5,283,4.5,1324,Education,other,4.347208023," English, Dutch, French, German, Italian, Portuguese, Spanish",7,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",1,1
IRS2Go Internal Revenue Service 414113282,414113282,161,free,0,1697,3,1,3,1227,Finance,other,4.338084221," English, Spanish",2,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",1,1
Gallery Doctor - Cleaner for the Camera Roll | iCloud and Photo Manager Flayvr Media Ltd. 926864471,926864471,1,paid,2.99,46,4.5,2,2.5,48,Photo & Video,Photo & Video,4.323559761, English,1,04+,iOS 8,new,"iPhone, iPad, and iPod touch.",1,1
GREG - A Mathematical Puzzle Game To Train Your Brain Skills Marco Torretta 895726517,895726517,6,paid,0.99,375,5,6,4.5,542,Games,Games,4.323356628," English, Japanese, Simplified Chinese",3,04+,iOS 7,med,"iPhone, iPad, and iPod touch.",0,1
HealthDash for Apple Health App Jaiyo 984840234,984840234,3,paid,1.99,120,4.5,10,3,24,Health & Fitness,other,4.320823669, English,1,04+,iOS 8,new,iPhone and iPod touch.,1,1
Make Them Fall Ketchapp 907164110,907164110,6,free,0,391,4,833,4,2046,Games,Games,4.249238014," English, French, Japanese, Simplified Chinese",4,04+,iOS 5,old,"iPhone, iPad, and iPod touch.",0,1
"Knock _ unlock your Mac without a password using your iPhone and Apple Watch Knock Software, Inc 692929970",692929970,12,paid,4.99,677,2.5,31,3,919,Utilities,Utilities,4.222222328, English,1,04+,iOS 7,med,"iPhone 4s, iPhone 5, iPhone 5c, iPhone 5s, iPhone 6, iPhone 6 Plus, iPhone 6s, iPhone 6s Plus, iPad Wi-Fi (3rd generation, iPad Wi-Fi + Cellular (3rd generation, iPad Wi-Fi (4th generation, iPad Wi-Fi + Cellular (4th generation, iPad mini Wi-Fi, iPad mini Wi-Fi + Cellular, iPad Air, iPad Air Wi-Fi + Cellular, iPad mini 2, iPad mini 2 Wi-Fi + Cellular, iPad Air 2, iPad Air 2 Wi-Fi + Cellular, iPad mini 3, iPad mini 3 Wi-Fi + Cellular, iPad mini 4, iPad mini 4 Wi-Fi + Cellular, iPad Pro, iPad Pro Wi-Fi + Cellular, and iPod touch.",1,1
